sentiment,sentiment:confidence,date,year,month,day,text
Positive,1.0,2014-12-09 01:28:13+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5078,2014-12-09 01:28:15+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7253,2014-12-09 01:28:24+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:28:24+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6739,2014-12-09 01:28:30+00:00,2014,12,9,@pambesteder @TeamCavuto @Apple well said
Positive,0.6722,2014-12-09 01:29:16+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6801,2014-12-09 01:30:01+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:30:03+00:00,2014,12,9,"#AAPL:Apple trial continues, without a plaintiff for now...http://t.co/DjDkC4HkPZ"
Positive,0.5025,2014-12-09 01:30:20+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6894,2014-12-09 01:30:25+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7256,2014-12-09 01:30:49+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.7651,2014-12-09 01:31:00+00:00,2014,12,9,I just got this charger like 2 weeks ago what the frick @apple
Positive,1.0,2014-12-09 01:31:03+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:31:07+00:00,2014,12,9,@TeamCavuto @Apple They're staging a die in ar an Apple store while being on their iPhone.
Positive,1.0,2014-12-09 01:31:14+00:00,2014,12,9,Anyone else notice the arm hair color of the Fallon/Timberlake hand models is backwards in the @apple iPhone gaming spot?
Positive,0.7333,2014-12-09 01:31:38+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6538,2014-12-09 01:31:48+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 01:32:21+00:00,2014,12,9,RT @pambesteder: @TeamCavuto @Apple At this point it's not anger. It's simply a manifestation of stupid.
Positive,0.5165,2014-12-09 01:32:27+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5037,2014-12-09 01:32:49+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6606,2014-12-09 01:33:30+00:00,2014,12,9,.@TeamCavuto @Apple I don't believe it matters if you think this anger is misplaced. #DieIn
Positive,0.501,2014-12-09 01:33:49+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7079,2014-12-09 01:34:24+00:00,2014,12,9,@TeamCavuto @Apple It's like a temper tantrum. Like little kids who aren't getting their way. 30-year-old children having tantrums.
Positive,0.6,2014-12-09 01:34:43+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6768,2014-12-09 01:35:40+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6841,2014-12-09 01:35:48+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6722,2014-12-09 01:36:03+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:36:18+00:00,2014,12,9,"@TeamCavuto @Apple A protest should not show any form of violence, because violence is very destructive: https://t.co/DvTwIh8MdV"
Positive,0.4927,2014-12-09 01:36:20+00:00,2014,12,9,"@TeamCavuto @Apple Blacks (13% of pop.) murder 1000 more people per yr. than whites (63% of pop.)! 
THIS is what police deal with!"
Positive,1.0,2014-12-09 01:36:21+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7333,2014-12-09 01:36:30+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6784,2014-12-09 01:37:06+00:00,2014,12,9,@TeamCavuto @FairOaksTrader @Apple These actions are not helping their cause. #DemocratsWaronTruth
Positive,0.6861,2014-12-09 01:37:09+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6744,2014-12-09 01:37:46+00:00,2014,12,9,.@Apple seems to have killed Genius Bar reservations online or via Macs in Apple Stores even.
Positive,0.6559,2014-12-09 01:38:25+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6833,2014-12-09 01:38:34+00:00,2014,12,9,Judge rules banks can sue @Target over credit card breach; @Apple #Pay value proposition intensifies http://t.co/cGfpVxBtb8
Positive,1.0,2014-12-09 01:38:57+00:00,2014,12,9,"@TeamCavuto @FairOaksTrader @Apple  Still Misplaced, but they are the companies with the most power to do something."
Positive,0.6762,2014-12-09 01:39:52+00:00,2014,12,9,@TeamCavuto @FairOaksTrader @Apple it's all a game it's the continuation of the occupy clown thing. Trying to relieve the 60s. Drugs sex etc
Positive,0.6642,2014-12-09 01:39:55+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:40:24+00:00,2014,12,9,@Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
Neutral,0.6651,2014-12-09 01:40:29+00:00,2014,12,9,RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
Positive,1.0,2014-12-09 01:40:32+00:00,2014,12,9,RT @Sjado: @Listen2Lena 3x bonus airmiles @Apple right now! #airmilesshops
Positive,0.6581,2014-12-09 01:41:09+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:41:15+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:41:33+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7253,2014-12-09 01:41:55+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6806,2014-12-09 01:42:07+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6581,2014-12-09 01:42:28+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.8055,2014-12-09 01:42:30+00:00,2014,12,9,MY T-MOBILE / IPHONE NIGHTMARE http://t.co/Gs9wNwmawu #iPhone6 @BlackBerry @apple @TMobile http://t.co/YtoMvsJfVx
Positive,0.7341,2014-12-09 01:42:30+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:44:55+00:00,2014,12,9,@JustinRaimondo @TeamCavuto @Apple This is #morphing into actions against police as Praetorian Guards working for the unaware rich.
Positive,0.6972,2014-12-09 01:45:42+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.5036,2014-12-09 01:45:53+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7253,2014-12-09 01:46:13+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6577,2014-12-09 01:46:45+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6521,2014-12-09 01:48:00+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.4815,2014-12-09 01:48:42+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.7253,2014-12-09 01:49:03+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6538,2014-12-09 01:49:22+00:00,2014,12,9,"An LG G3, Apple iPhone 6 Plus Comparison - Apple Plays Catch-Up @LGUS, @Apple, #ComparePhones, #AppleVsLG -... http://t.co/UmM3hC6i3C"
Positive,0.6722,2014-12-09 01:50:24+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6642,2014-12-09 01:50:32+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 01:51:55+00:00,2014,12,9,@Apple fuck u n this weak ass iPhone
Positive,1.0,2014-12-09 01:52:44+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6442,2014-12-09 01:54:06+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6722,2014-12-09 01:54:40+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6781,2014-12-09 01:56:41+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6828,2014-12-09 01:56:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 01:57:39+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.66,2014-12-09 01:57:49+00:00,2014,12,9,cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/nxK3gcg7v0
Positive,0.6843,2014-12-09 02:01:01+00:00,2014,12,9,"@TeamCavuto @SharNeal @Apple 'Hey Bro, can I check out that ipod while I'm down here?'"
Neutral,0.3457,2014-12-09 02:01:20+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 02:01:39+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 02:05:31+00:00,2014,12,9,Lmfao RT @hellvcopter: cocky ass apple. i was talking bout da fruit. fuck you. @apple http://t.co/HjISNmx6aZ
Neutral,0.6825,2014-12-09 02:06:43+00:00,2014,12,9,Leading Android fansite recommends Apple Inc iPad Air 2 as best tablet in ... http://t.co/RkGpcFlV7q #AAPL
Positive,0.7253,2014-12-09 02:07:25+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6888,2014-12-09 02:09:31+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,1.0,2014-12-09 02:09:52+00:00,2014,12,9,FUCK YOU @Apple
Positive,0.501,2014-12-09 02:10:16+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6464,2014-12-09 02:10:26+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6841,2014-12-09 02:12:45+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.3436,2014-12-09 02:12:47+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 02:13:18+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6722,2014-12-09 02:13:43+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.5042,2014-12-09 02:13:45+00:00,2014,12,9,"@TeamCavuto @USAlivestrong @Apple Misplaced Neil. They should protest At city hal and the mayors office, and Police Station. Not Apple."
Positive,0.6651,2014-12-09 02:13:50+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.665,2014-12-09 02:14:03+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6834,2014-12-09 02:14:07+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Neutral,0.6708,2014-12-09 02:14:40+00:00,2014,12,9,RT @schreier: It makes you smarter.  Elevate is @apple app of the year!  Congratulations @jessepickard and team.  http://t.co/r0cgmthoCC
Neutral,0.3457,2014-12-09 02:14:46+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 02:14:48+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6804,2014-12-09 02:15:16+00:00,2014,12,9,Oh @espn your live streaming on @apple tv blows.
Positive,1.0,2014-12-09 02:16:28+00:00,2014,12,9,@TeamCavuto @charliekirk11 @Apple what did Macy's have to do with it or the other stores they blocked?
Positive,0.7253,2014-12-09 02:17:28+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 02:18:05+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6591,2014-12-09 02:18:23+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,1.0,2014-12-09 02:18:29+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6538,2014-12-09 02:18:54+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6474,2014-12-09 02:19:31+00:00,2014,12,9,If you can't make or receive calls on your iPhone: You might not be able to make or receive calls on yo... http://t.co/9bqhLAkDRZ @apple
Negative,0.3512,2014-12-09 02:23:03+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6445,2014-12-09 02:24:11+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Negative,0.6876,2014-12-09 02:25:07+00:00,2014,12,9,Why does my battery die so quick @apple
Positive,1.0,2014-12-09 02:26:57+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
Positive,0.6552,2014-12-09 02:27:18+00:00,2014,12,9,@teamcavuto @apple It's all phony anger. These protestors don't really care about blacks dieing or how. If they did they'd be after Chicago.
Positive,0.7079,2014-12-09 02:27:42+00:00,2014,12,9,@TeamCavuto @stuntbrain @Apple No rule against protesting and picking up a spare lightening cable
Positive,1.0,2014-12-09 02:28:20+00:00,2014,12,9,"RT @TeamCavuto: Protesters stage #DieIn protests in @Apple store in NYC... Is it me, or is this anger misplaced? RETWEET if you agree."
